date,rf_daily
2005-09-06,0.0001353174637234
2005-09-07,0.0001351190464837
2005-09-08,0.0001348412699169
2005-09-09,0.0001348015902534
2005-09-12,0.0001355158715021
2005-09-13,0.0001350793668201
2005-09-14,0.0001327380963734
2005-09-15,0.0001331349213918
2005-09-16,0.0001352777745988
2005-09-19,0.0001365079387785
2005-09-20,0.0001398809561653
2005-09-21,0.0001326190479218
2005-09-22,0.0001341269886682
2005-09-23,0.0001345238136866
2005-09-26,0.0001359126965204
2005-09-27,0.0001351190464837
2005-09-28,0.000134404765235
2005-09-29,0.0001372222200272
2005-09-30,0.0001376984138337
2005-10-03,0.0001382936466307
2005-10-04,0.0001402777811837
2005-10-05,0.0001384920638705
2005-10-06,0.0001393650826953
2005-10-07,0.0001401984123956
2005-10-10,0.0001401984123956
2005-10-11,0.0001412698389991
2005-10-12,0.0001434523813308
2005-10-13,0.0001453174579711
2005-10-14,0.0001469047580446
2005-10-17,0.0001467063502659
2005-10-18,0.0001496031738462
2005-10-19,0.0001490873003762
2005-10-20,0.0001492063488279
2005-10-21,0.0001494047660676
2005-10-24,0.0001494047660676
2005-10-25,0.0001522619005233
2005-10-26,0.0001509920661411
2005-10-27,0.0001504761926711
2005-10-28,0.0001517857161779
2005-10-31,0.0001509920661411
2005-11-01,0.0001532539677998
2005-11-02,0.0001522619005233
2005-11-03,0.0001526587255417
2005-11-04,0.0001533730162514
2005-11-07,0.0001518650755049
2005-11-08,0.0001532539677998
2005-11-09,0.0001538492100579
2005-11-10,0.0001536507928182
2005-11-11,0.0001536507928182
2005-11-14,0.0001540476178366
2005-11-15,0.0001553571413433
2005-11-16,0.0001552380928917
2005-11-17,0.0001552380928917
2005-11-18,0.0001552380928917
2005-11-21,0.0001545634913066
2005-11-22,0.0001520634927446
2005-11-23,0.0001528571427814
2005-11-25,0.0001528571427814
2005-11-28,0.0001519841239565
2005-11-29,0.0001542460350763
2005-11-30,0.0001530555600211
2005-12-01,0.0001538492100579
2005-12-02,0.0001544444428549
2005-12-05,0.0001551587335647
2005-12-06,0.0001560317429285
2005-12-07,0.0001559523836014
2005-12-08,0.0001525793662146
2005-12-09,0.000152460317763
2005-12-12,0.0001517857161779
2005-12-13,0.0001518650755049
2005-12-14,0.0001508730176895
2005-12-15,0.0001523809489749
2005-12-16,0.0001520634927446
2005-12-19,0.0001531745990117
2005-12-20,0.0001542460350763
2005-12-21,0.0001544444428549
2005-12-22,0.0001548412678733
2005-12-23,0.0001545634913066
2005-12-27,0.0001538492100579
2005-12-28,0.0001532539677998
2005-12-29,0.0001552380928917
2005-12-30,0.000158134916472
2006-01-03,0.0001595238087669
2006-01-04,0.0001619841182042
2006-01-05,0.0001623015933566
2006-01-06,0.0001629761854807
2006-01-09,0.0001633730199601
2006-01-10,0.0001657539700704
2006-01-11,0.0001663492028675
2006-01-12,0.0001668650763375
2006-01-13,0.0001674603091345
2006-01-17,0.000167936502941
2006-01-18,0.0001685317546602
2006-01-19,0.0001683333374205
2006-01-20,0.0001687301529778
2006-01-23,0.0001685317546602
2006-01-24,0.000170436510964
2006-01-25,0.0001709127047705
2006-01-26,0.0001719047531249
2006-01-27,0.0001721031703646
2006-01-30,0.0001723015876043
2006-01-31,0.0001734126938713
2006-02-01,0.0001730952376411
2006-02-02,0.0001730952376411
2006-02-03,0.0001730952376411
2006-02-06,0.000172500004844
2006-02-07,0.0001738888876778
2006-02-08,0.0001742857221573
2006-02-09,0.0001744841204749
2006-02-10,0.000175595245664
2006-02-13,0.0001754761877514
2006-02-14,0.0001764682550278
2006-02-15,0.0001758730222308
2006-02-16,0.0001757936439816
2006-02-17,0.0001756746049911
2006-02-21,0.0001763888957008
2006-02-22,0.0001766666722676
2006-02-23,0.000177658739544
2006-02-24,0.0001778571378617
2006-02-27,0.0001781745940919
2006-02-28,0.0001788492051381
2006-03-01,0.0001780555551014
2006-03-02,0.0001780555551014
2006-03-03,0.0001782539723411
2006-03-06,0.0001771825457376
2006-03-07,0.0001778571378617
2006-03-08,0.0001779761957743
2006-03-09,0.0001775793612949
2006-03-10,0.0001781745940919
2006-03-13,0.0001782539723411
2006-03-14,0.000177658739544
2006-03-15,0.0001785714285714
2006-03-16,0.0001782539723411
2006-03-17,0.0001792460396176
2006-03-20,0.0001797619130876
2006-03-21,0.0001812301552484
2006-03-22,0.0001812301552484
2006-03-23,0.0001804365052117
2006-03-24,0.0001799603114052
2006-03-27,0.0001792460396176
2006-03-28,0.0001796428551749
2006-03-29,0.0001786507878984
2006-03-30,0.0001779761957743
2006-03-31,0.0001791666613684
2006-04-03,0.0001796428551749
2006-04-04,0.0001806349224514
2006-04-05,0.0001804365052117
2006-04-06,0.0001806349224514
2006-04-07,0.0001810317380087
2006-04-10,0.0001812301552484
2006-04-11,0.0001814285724882
2006-04-12,0.0001818253880455
2006-04-13,0.0001816269897279
2006-04-17,0.0001816269897279
2006-04-18,0.0001824206397646
2006-04-19,0.0001826190570044
2006-04-20,0.0001826190570044
2006-04-21,0.0001835317460317
2006-04-24,0.0001834127070411
2006-04-25,0.0001847222305479
2006-04-26,0.0001848015898749
2006-04-27,0.0001848015898749
2006-04-28,0.0001845238133082
2006-05-01,0.0001844047553955
2006-05-02,0.0001857936571514
2006-05-03,0.0001863888899485
2006-05-04,0.000185396822672
2006-05-05,0.0001863095306214
2006-05-08,0.000186507928939
2006-05-09,0.0001886904807317
2006-05-10,0.0001885714228191
2006-05-11,0.0001863095306214
2006-05-12,0.0001867857055058
2006-05-15,0.0001863888899485
2006-05-16,0.0001867857055058
2006-05-17,0.0001867857055058
2006-05-18,0.0001867857055058
2006-05-19,0.0001863888899485
2006-05-22,0.0001857936571514
2006-05-23,0.0001869841227455
2006-05-24,0.0001865873071882
2006-05-25,0.0001863888899485
2006-05-26,0.0001869841227455
2006-05-30,0.0001863888899485
2006-05-31,0.0001871031806582
2006-06-01,0.0001867857055058
2006-06-02,0.0001857936571514
2006-06-05,0.0001865873071882
2006-06-06,0.000187976190022
2006-06-07,0.0001877777727823
2006-06-08,0.000187896830695
2006-06-09,0.0001883730245014
2006-06-12,0.0001897619073353
2006-06-13,0.0001893650728558
2006-06-14,0.0001888888979715
2006-06-15,0.0001873015789758
2006-06-16,0.0001882936462523
2006-06-19,0.0001886904807317
2006-06-20,0.000190476198045
2006-06-21,0.0001898809463258
2006-06-22,0.0001894841307685
2006-06-23,0.0001918650808788
2006-06-26,0.0001924603136758
2006-06-27,0.0001948412637861
2006-06-28,0.0001932539637126
2006-06-29,0.0001930555464729
2006-06-30,0.0001928571481553
2006-07-03,0.0001938492154318
2006-07-05,0.0001932539637126
2006-07-06,0.0001932539637126
2006-07-07,0.0001934523809523
2006-07-10,0.0001934523809523
2006-07-11,0.0001950396810259
2006-07-12,0.0001954365155053
2006-07-13,0.0001950396810259
2006-07-14,0.0001950396810259
2006-07-17,0.0001960317483023
2006-07-18,0.0001984126984126
2006-07-19,0.0001972222138964
2006-07-20,0.0001962301655421
2006-07-21,0.0001962301655421
2006-07-24,0.0001962301655421
2006-07-25,0.0001984126984126
2006-07-26,0.0001972222138964
2006-07-27,0.0001966269810994
2006-07-28,0.0001952380982656
2006-07-31,0.0001958333310626
2006-08-01,0.0001978174656156
2006-08-02,0.0001970238155788
2006-08-03,0.0001972222138964
2006-08-04,0.0001962301655421
2006-08-07,0.0001972222138964
2006-08-08,0.0001974206311362
2006-08-09,0.0001958333310626
2006-08-10,0.0001950396810259
2006-08-11,0.0001958333310626
2006-08-14,0.0001966269810994
2006-08-15,0.0001968253983391
2006-08-16,0.0001956349138229
2006-08-17,0.0001966269810994
2006-08-18,0.0001968253983391
2006-08-21,0.0001966269810994
2006-08-22,0.0001970238155788
2006-08-23,0.0001968253983391
2006-08-24,0.0001966269810994
2006-08-25,0.0001970238155788
2006-08-28,0.0001968253983391
2006-08-29,0.0001958333310626
2006-08-30,0.0001952380982656
2006-08-31,0.0001946428654685
2006-09-01,0.0001938492154318
2006-09-05,0.0001924603136758
2006-09-06,0.0001916666636391
2006-09-07,0.0001916666636391
2006-09-08,0.000190476198045
2006-09-11,0.0001908730136023
2006-09-12,0.0001896825480082
2006-09-13,0.0001896825480082
2006-09-14,0.0001908730136023
2006-09-15,0.000191071430842
2006-09-18,0.0001906745963626
2006-09-19,0.0001912698480818
2006-09-20,0.0001908730136023
2006-09-21,0.0001898809463258
2006-09-22,0.0001900793635655
2006-09-25,0.0001892857135288
2006-09-26,0.0001886904807317
2006-09-27,0.000188492063492
2006-09-28,0.0001880952290126
