date,SPY,TLT,GLD,SHY
2005-09-06,0.0,0.0,0.0,0.0
2005-09-07,0.0016971762726487594,-0.009418622165653145,0.0013553506363357393,-0.000741724356144724
2005-09-08,-0.003308756799133117,0.0010679077138184834,0.006090607532464709,-0.000495082970439098
2005-09-09,0.008906987759647045,0.003202058753235537,0.00538120373717188,0.0002476640994975021
2005-09-12,-0.0020063089892293773,-0.006914881743503187,0.0011150588066548561,-0.0003709496562929182
2005-09-13,-0.005549053670530046,0.0052492898744211924,-0.007351259096553209,0.0006187819704308595
2005-09-14,-0.0036387356169300666,-0.0038368152356664798,0.008976609040712402,-0.0001236658817714842
2005-09-15,-0.00048716115055968956,-0.008236867103623036,0.010231296571167503,-0.0002472225220837565
2005-09-16,0.007111319433805052,-0.006579544558495409,0.008806727036646977,-0.0007416411690363001
2005-09-19,-0.00332031958347323,0.0021715737877814334,0.009384554955035318,0.0002462774419311753
2005-09-20,-0.008448959646753074,0.0026005817148158084,-0.00043244233002537324,-0.0007418689331766259
2005-09-21,-0.009340394897129123,0.009291977521538541,0.017953749497582994,0.0009906398260317584
2005-09-22,0.00355643501062608,-0.0009634637685735914,-0.014874643912287211,0.0003710873110034374
2005-09-23,0.0008239606391489129,-0.007501554104275776,-0.0017256650129727769,-0.000864896569026885
2005-09-26,0.0011532022470979175,-0.004534838764558402,0.006266225652042712,-0.0007431713997915201
2005-09-27,-0.0002469482415594637,0.001410339557958995,-0.0068713699145629414,-0.0003718970756984019
2005-09-28,0.0009872099203616092,0.006715722850759054,0.01189187539590364,0.00037203543458863564
2005-09-29,0.008136564212722686,-0.0045196990231072265,0.0064102402126318125,-0.0003718970756984019
2005-09-30,0.0030981032017496357,-0.003458473061262568,-0.008492520682382043,-0.0008672419226622985
2005-10-03,-0.0035762982975022783,-0.007817823153063674,-0.005995772792713683,-0.00044802213898353926
2005-10-04,-0.011255914509458398,0.003292854245080079,0.0006463290645757347,-0.00012417508631046292
2005-10-05,-0.013116350144545486,0.004375113394965879,-0.0019375705298092516,0.0004975338361248305
2005-10-06,-0.00359458020328296,-0.003812429196383804,0.01833473819953535,0.0
2005-10-07,0.0034398159184512167,0.004045269483105907,0.0031773253291216275,0.0007458945643390447
2005-10-10,-0.008444786062960619,-0.0006534889580288583,0.00021111320532840594,-0.00012333546180443022
2005-10-11,-0.001433028789601165,-0.002068965517241339,0.0004222178217152539,-0.0002484534909082958
2005-10-12,-0.007852414076436443,-0.009717499717800226,-0.011394828497197751,-0.0007467374576392016
2005-10-13,-0.0005961255546315103,-0.003638664560656979,0.003628644379497503,0.0
2005-10-14,0.010559646924260369,-0.001549472927351414,-0.004678885975357261,0.0002492621930287875
2005-10-17,0.0037073354754582066,-0.00022207362358883653,0.00982904042674404,-0.0004976987744097494
2005-10-18,-0.010829981629317365,0.0011087183835516434,-0.005501445847803543,0.0008707048246086035
2005-10-19,0.01663585268521528,0.00044350682535188035,-0.014042549944938476,0.0004972329672467968
2005-10-20,-0.017615993552984044,0.002655827450657622,-0.007768679524517874,0.0
2005-10-21,0.003909419551103577,0.009272293444293478,0.0117442566529673,0.0006220031585091323
2005-10-24,0.015491494560749164,-0.007765340054861403,-0.0027945199233878615,-0.00037320802022566824
2005-10-25,-0.002000868728430194,-0.008597368465066979,0.014442810788052762,-0.0017388780985500008
2005-10-26,-0.002923492113428683,-0.0073382463927353925,-0.0027624535554947593,-0.00037350642172084836
2005-10-27,-0.010639083275950645,0.0035840705347349733,0.005327082854768905,0.0007468707149100862
2005-10-28,0.014394544906510376,0.0001114024657300483,0.0008478362710597764,0.0
2005-10-31,0.0027543681143711307,0.0018970340861874657,-0.017365516171666262,-0.00037294619142724805
2005-11-01,0.002996731489232296,-0.0011523030859504901,-0.014439697448477284,0.00027469074306929464
2005-11-02,0.010457315425453473,-0.004704355254754655,0.00874702667577032,-0.0001254502228179577
2005-11-03,0.00427152553919985,-0.006752344024544721,-0.003685280288451609,-0.00049905700540398
2005-11-04,-0.0013092593558556853,-0.0015859614514798226,-0.009791139510520241,0.0
2005-11-07,0.000983231822354158,0.003404607543665783,0.0057130772537832275,-0.00012440530997248622
2005-11-08,0.0,0.009726089175847275,0.0030587587556969442,0.0012486314239867902
2005-11-09,0.0013085000690848947,-0.010304063300903277,0.014158168765830315,-0.0012470742878429864
2005-11-10,0.007761889860014914,0.012222283958547742,-0.001718252334515169,0.001373894791269814
2005-11-11,0.003405952293303427,0.0005596809950796366,0.006884675085537362,0.0003737319059062827
2005-11-14,-0.0005661530374927448,-0.007487586541707003,-0.003846160429704426,-0.001495420515613466
2005-11-15,-0.0036377855057492248,0.006530782525875578,0.0008580205157402432,0.0007483035936473037
2005-11-16,0.002028642624824162,0.010513699466947246,0.024003406248336967,0.0012481573825871006
2005-11-17,0.009312158094492595,0.002435850419751251,0.0146504977150137,0.0008722146665314234
2005-11-18,0.003931238984613339,-0.0046378599137189,-0.0004125507003408524,0.0
2005-11-21,0.00503512950593743,0.0029953558921809176,0.010936908873445672,0.0006231075174050194
2005-11-22,0.004294038474485173,0.0013266110293248534,0.006736027863874616,0.001368066185946537
2005-11-23,0.005779466537312317,-0.0038654442275301015,-0.0034468404297892663,-0.00124220061896263
2005-11-25,0.000787053597022247,0.0036594760854724573,0.0054933191187032104,0.0008710835512792947
2005-11-28,-0.007079141716996529,0.004971360109277789,0.006475182545080838,0.0002488540901588454
2005-11-29,-0.0011090883124178497,-0.00945555268270426,0.0012062234935492633,-0.0007453984101752908
2005-11-30,-0.0053928551180656426,-0.0011096839858021346,-0.014056240435010414,0.00012382466204119424
2005-12-01,0.010206486386155955,-0.0015622935337931132,0.021792255154308826,-0.0009856509109562595
2005-12-02,0.0012630530618060742,0.0003365488970772379,0.002989865085778698,0.0008743782607238959
2005-12-05,-0.0021284381955155585,-0.004470376608593396,0.009141476296947948,-0.0011223095805539263
2005-12-06,0.0018958726891267208,0.010214190505790866,0.00216621923977689,0.0013728251731326413
2005-12-07,-0.005835037652379138,-0.0037783645604523297,0.00844960326848132,0.0001245612919145156
2005-12-08,-0.0006343161867745639,0.006469049458294851,0.011301672535145801,0.0012473448405618814
2005-12-09,0.0026189242296454918,-0.007867170143770585,0.00963391108477496,-0.0009962418256970196
2005-12-12,0.000949944956419202,-0.0018984816264097093,0.0030534321136057585,-0.00012521340255755575
2005-12-13,0.006801065606866219,0.003692317033711978,-0.017313543067647985,0.0004990295095486097
2005-12-14,0.003927226032730546,0.010255757330466908,-0.02516946782869811,0.0011214705736906083
2005-12-15,-0.0028947019081017045,-0.0024276467618562503,-0.0021846434754277944,0.0
2005-12-16,-0.0032186319022050602,0.003319121150613391,-0.0029856990618533086,0.0006225505777865958
2005-12-19,-0.005144035545213477,0.0009924585667449026,0.0025953497248796253,-0.000622163249696106
2005-12-20,0.0009545458522728367,-0.0012120368537164028,-0.02349662040010725,-0.0001238403312306957
2005-12-21,0.0015896575044362926,-0.0017636311466805443,0.006729160077420415,0.0
2005-12-22,0.0052367592446640465,0.007954230573560928,0.015596525712427756,0.0008716648023190388
2005-12-23,0.0005527742417552606,0.006136715867114173,-0.0003988922618096691,0.0004968038556889542
2005-12-27,-0.010177067011850838,0.008170290415240977,0.010375109115033698,0.00012445286208473405
2005-12-28,0.0022313569498118024,-0.0027886446358560413,0.016390241727063604,0.0012346194254269083
2005-12-29,-0.004453308296837988,0.0021758810412910723,0.0,-0.0007475824652769525
2005-12-30,-0.005431651241147528,-0.0022803643704526477,0.00213717908961919,-0.0003743146212235038
2006-01-03,0.017589341685796622,-0.001305895232128207,0.029856476272998034,0.0013716540026638135
2006-01-04,0.0047353479045608715,0.0023976851789999643,0.0033885600300291863,0.0009968768375330228
2006-01-05,0.0006284156463276513,-0.0011949774077202324,-0.018011240116588056,-0.0008708512331023766
2006-01-06,0.008321714218177068,-0.001850903210243171,0.02636608834719323,0.0002480576411945101
2006-01-09,0.002569292880011176,0.0006537084666773385,0.016381184538745375,0.00012524986513562375
2006-01-10,0.0010098629894446098,-0.008061937413784692,-0.009890057068152047,-0.000995684740302094
2006-01-11,0.0031805657854075964,-0.001647445129318581,0.008693995450730352,0.0
2006-01-12,-0.0039442206907644994,0.006711247286887545,-0.0018338249836724607,0.0004978861243321031
2006-01-13,-0.0009316456744468127,0.005791997640157476,0.018555912472356884,0.0019927796869489978
2006-01-17,-0.0027194884294816646,0.004454753092940411,-0.0032467588317914853,-0.00037340646119554677
2006-01-18,-0.003974599687240676,-0.00032375250439575787,-0.021534539682482756,-0.00012426063532799958
2006-01-19,0.00383399539663265,-0.0029214698356591073,0.02811171567121673,0.00012427607795251205
2006-01-20,-0.018237325790285586,0.0026039485636286663,-0.007015639298038057,0.000373545945665299
2006-01-23,0.0035721581232992516,-0.00032483696951512986,0.010326081285254363,0.00012414480338729383
2006-01-24,0.0010281957120750196,-0.004873024753750843,-0.0007172478967010232,-0.0002490918699135092
2006-01-25,0.0008690168283553845,-0.010880516139011642,0.007356896658529122,-0.0013664579365944007
2006-01-26,0.005526597396914967,-0.004290260509296484,-0.004631249097967416,0.00012405206904797517
2006-01-27,0.009264940285443668,0.0,-0.004473872498593212,-0.0007470011837715784
2006-01-30,-0.000777509867978865,-0.0009948876533014683,0.01887469381449214,0.0004981179504899291
2006-01-31,-0.007318518441624899,0.002764732001186321,0.0003528662254055348,0.0
2006-02-01,0.006979981853336925,-0.003419359754949558,0.0,-0.0009108954656001922
2006-02-02,-0.011605050622708557,0.0018868770831339532,0.004938250009334899,0.0
2006-02-03,-0.004964634758799824,0.007095330588925197,-0.008424000457924352,0.0005006905464433054
2006-02-06,0.0026139757024417065,0.001981109716191476,0.003893826915099652,-0.0005004399808756776
2006-02-07,-0.008847074542309818,-0.004723079295955612,-0.03737663436100602,0.00012536405868823763
2006-02-08,0.00908524939963673,-0.002318398135396804,0.004212515812479722,-0.0003752794412010818
2006-02-09,-0.0016582740927535422,0.004536436786540143,0.024621528889982258,-0.0002498856750408063
2006-02-10,0.001819062679963901,-0.005506889151122962,-0.02474189003378091,-0.0007501229718352986
2006-02-13,-0.0018157596992590674,0.00011027286091724875,-0.01952910525542595,0.0007506860787074299
2006-02-14,0.010599889885885005,-0.0035435731904627232,0.014333589729460527,0.0
2006-02-15,0.00352264755451559,0.0024444433062082993,-0.013397014763206982,-0.00012493924533218959
2006-02-16,0.00748813374206736,0.00022303688811153854,0.014136944939711071,0.0007504953094914502
2006-02-17,-0.0027096403461912555,0.007979291223574547,0.008070407612154273,0.0007495148928589046
2006-02-21,-0.0024836778443670937,-0.0016490287068877674,0.002911205423533403,-0.0007489535410257764
2006-02-22,0.006069870570246216,0.006827872144897107,0.003991313950767461,0.0007495148928589046
2006-02-23,-0.0014693985882909821,-0.002516007757223715,-0.012649092175810561,-0.0008742080054502388
2006-02-24,0.0025562947790576107,-0.0015347703428676418,0.01830161074616421,0.00037463040747365284
2006-02-27,0.00038644169195012346,-0.0016479403758652422,-0.007548493413956692,-0.0004993897314142792
2006-02-28,-0.009501111202179557,0.0049510963233845295,0.015392945587303197,0.0013738860975676115
2006-03-01,0.008890148157582933,-0.006042706695617239,0.0005350237107213385,-0.0005123018132731083
2006-03-02,-7.720918760134587e-05,-0.006962427548409256,0.011408257072251793,0.0003758851978161726
2006-03-03,-0.004638234141927988,-0.005787105220493305,-0.008107206301766645,-0.0010024242577629794
2006-03-06,-0.0045822726460421626,-0.008732124710639666,-0.018656703266432983,0.00037612099403139254
2006-03-07,-0.0015603750725574628,0.000677865959725299,-0.00506968643160588,0.0
2006-03-08,0.002109972070783561,-0.00033964959812227136,-0.017834386326292417,0.0006270732710031979
2006-03-09,-0.006706382521558196,0.0003397649991676577,0.00500278769050877,0.0003753267769581736
2006-03-10,0.009499253570887989,-0.003723885940267291,-0.007558994003034503,-0.0010016311345126816
2006-03-13,0.0018662477783277787,-0.0007941566062622529,0.008916951995335376,0.0
2006-03-14,0.01047891913550636,0.006689491468883757,0.01031113136500772,0.0020048533648329148
2006-03-15,0.004455220045622488,-0.005405688551221255,0.004556223890405997,0.00025017468136390164
2006-03-16,0.00206478268417154,0.009057595054681622,0.003991313950767461,0.001751131856216448
2006-03-17,0.0008354890443076357,-0.0030291292000054204,-0.003975446694913676,-0.00037489347412322793
2006-03-20,-0.0016073105816124533,0.0015749242324654134,0.0009070979323191342,0.0004998836770475634
2006-03-21,-0.006288370435273305,-0.005168685636702031,-0.006162703447070372,-0.0017475061782148416
2006-03-22,0.006096479440895752,0.0021463884171615266,-0.0014590886081162768,0.0002498031212687657
2006-03-23,-0.0020710005430657485,-0.0031561077662143333,-0.0009132280741652732,-0.00024974073525363405
2006-03-24,0.0007684873082216548,0.007348904156341263,0.01846432006299903,0.001374923598003397
